domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,PaymentMethodRef_value,PaymentMethodRef_name,DepositToAccountRef_value,DepositToAccountRef_name
QBO,False,600,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8072,2023-10-22,430.1,False,,0,2023-10-22 21:54:58,2023-10-22 21:54:58,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,Cheque,34,Opening Balance Equity
QBO,False,601,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8306,2022-08-04,191.1,False,,0,2022-08-04 22:51:35,2022-08-04 22:51:35,USD,United States Dollar,0,17,Mark Cho,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2,Cheque,70,Bookkeeper
QBO,False,602,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7908,2023-05-25,535.66,False,,0,2023-05-25 11:55:42,2023-05-25 11:55:42,USD,United States Dollar,0,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1,Cash,4,Undeposited Funds
QBO,False,603,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8041,2021-08-06,26.45,False,Not Set,0,2021-08-06 22:43:25,2021-08-06 22:43:25,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,58,Job Expenses
QBO,False,604,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3542,2021-06-12,17.86,False,,0,2021-06-12 12:05:21,2021-06-12 12:05:21,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,47,Decks and Patios
QBO,False,605,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5730,2023-03-20,415.92,False,Not Set,0,2023-03-20 13:38:24,2023-03-20 13:38:24,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,39,Depreciation
QBO,False,606,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8444,2023-01-20,932.49,False,Not Set,0,2023-01-20 15:15:46,2023-01-20 15:15:46,USD,United States Dollar,0,1,Amy's Bird Sanctuary,Thank you for your business and have a great day!,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,Cash,40,Depreciation
QBO,False,607,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2560,2022-10-10,48.9,False,Not Set,0,2022-10-10 14:12:21,2022-10-10 14:12:21,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,62,Equipment Rental
QBO,False,608,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8377,2022-03-22,821.63,False,Not Set,0,2022-03-22 13:01:32,2022-03-22 13:01:32,USD,United States Dollar,0,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2,Cheque,2,Retained Earnings
QBO,False,609,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7954,2021-07-31,765.89,False,Not Set,0,2021-07-31 20:35:34,2021-07-31 20:35:34,USD,United States Dollar,0,13,John Melton,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,65,Fountain and Garden Lighting
QBO,False,610,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1663,2023-04-24,728.32,False,,0,2023-04-24 00:28:32,2023-04-24 00:28:32,USD,United States Dollar,0,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,1,Cash,9,Commissions & fees
QBO,False,611,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6298,2022-03-22,190.19,False,Not Set,0,2022-03-22 22:24:14,2022-03-22 22:24:14,USD,United States Dollar,0,13,John Melton,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,Cheque,60,Installation
QBO,False,612,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8552,2023-11-10,37.87,False,Not Set,0,2023-11-10 06:45:47,2023-11-10 06:45:47,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,Cash,61,Maintenance and Repairs
QBO,False,613,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5857,2021-04-27,435.19,False,,0,2021-04-27 16:40:43,2021-04-27 16:40:43,AUD,Australian Dollar,0,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,6,Refunds-Allowances
QBO,False,614,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1995,2021-01-31,503.8,False,Not Set,0,2021-01-31 18:44:57,2021-01-31 18:44:57,USD,United States Dollar,0,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,Cash,69,Accounting
QBO,False,615,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2598,2023-04-08,726.7,False,Not Set,0,2023-04-08 20:12:56,2023-04-08 20:12:56,USD,United States Dollar,0,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,Cheque,31,Uncategorized Expense
QBO,False,616,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8803,2022-03-24,295.33,False,Not Set,0,2022-03-24 03:34:36,2022-03-24 03:34:36,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,Cheque,80,Cost of Goods Sold
QBO,False,617,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6744,2021-01-20,482.78,False,,0,2021-01-20 11:42:36,2021-01-20 11:42:36,USD,United States Dollar,0,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1,Cash,10,Dues & Subscriptions
QBO,False,618,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8519,2021-03-22,624.3,False,Not Set,0,2021-03-22 08:49:18,2021-03-22 08:49:18,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,55,Automobile
QBO,False,619,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2209,2021-10-19,802.34,False,,0,2021-10-19 18:28:21,2021-10-19 18:28:21,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,45,Landscaping Services
QBO,False,620,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2951,2022-06-19,962.47,False,Not Set,0,2022-06-19 09:04:18,2022-06-19 09:04:18,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,43,Loan Payable
QBO,False,621,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5997,2023-11-12,621.78,False,,0,2023-11-12 21:20:25,2023-11-12 21:20:25,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,15,Office Expenses
QBO,False,622,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3736,2021-01-18,371.6,False,Not Set,0,2021-01-18 13:05:16,2021-01-18 13:05:16,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,50,Sprinklers and Drip Systems
QBO,False,623,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5698,2023-03-04,834.69,False,Not Set,0,2023-03-04 06:17:53,2023-03-04 06:17:53,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,56,Fuel
QBO,False,624,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9222,2023-11-09,206.5,False,,0,2023-11-09 01:24:50,2023-11-09 01:24:50,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1,Cash,30,Uncategorized Income
QBO,False,625,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6150,2022-07-12,596.44,False,,0,2022-07-12 21:59:03,2022-07-12 21:59:03,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,2,Cheque,21,Taxes & Licenses
QBO,False,626,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3520,2023-06-04,703.15,False,,0,2023-06-04 16:17:30,2023-06-04 16:17:30,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,85,Billable Expense Income
QBO,False,627,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1215,2023-08-27,53.4,False,Not Set,0,2023-08-27 23:30:56,2023-08-27 23:30:56,AUD,Australian Dollar,0,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,1,Cash,45,Landscaping Services
QBO,False,628,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9819,2022-03-06,335.17,False,,0,2022-03-06 18:01:00,2022-03-06 18:01:00,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,1,Cash,58,Job Expenses
QBO,False,629,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6776,2023-07-11,476.77,False,Not Set,0,2023-07-11 20:40:41,2023-07-11 20:40:41,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,84,Accounts Receivable (A/R)
QBO,False,630,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3304,2021-02-10,459.57,False,,0,2021-02-10 16:27:16,2021-02-10 16:27:16,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,65,Fountain and Garden Lighting
QBO,False,631,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3104,2022-12-04,25.34,False,Not Set,0,2022-12-04 21:13:05,2022-12-04 21:13:05,AUD,Australian Dollar,0,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,1,Cash,6,Refunds-Allowances
QBO,False,632,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2236,2023-08-10,835.9,False,,0,2023-08-10 14:14:25,2023-08-10 14:14:25,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,14,Miscellaneous
QBO,False,633,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6757,2021-09-23,942.26,False,Not Set,0,2021-09-23 02:57:32,2021-09-23 02:57:32,USD,United States Dollar,0,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2,Cheque,8,Bank Charges
QBO,False,634,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2153,2022-04-24,371.35,False,,0,2022-04-24 22:41:44,2022-04-24 22:41:44,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,Cash,54,Pest Control Services
QBO,False,635,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",10000,2021-09-14,0.0,False,Not Set,0,2021-09-14 16:53:21,2021-09-14 16:53:21,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,1,Cash,71,Lawyer
QBO,False,636,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9296,2021-11-29,125.63,False,Not Set,0,2021-11-29 10:57:00,2021-11-29 10:57:00,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,31,Uncategorized Expense
QBO,False,637,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5585,2022-12-15,988.57,False,Not Set,0,2022-12-15 02:37:49,2022-12-15 02:37:49,AUD,Australian Dollar,0,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,23,Travel Meals
QBO,False,638,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6327,2023-04-20,308.91,False,,0,2023-04-20 04:46:44,2023-04-20 04:46:44,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1,Cash,70,Bookkeeper
QBO,False,639,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2533,2023-05-21,875.23,False,Not Set,0,2023-05-21 16:51:18,2023-05-21 16:51:18,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,Cheque,35,Checking
QBO,False,640,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3605,2023-06-12,557.13,False,Not Set,0,2023-06-12 05:59:28,2023-06-12 05:59:28,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,12,Legal & Professional Fees
QBO,False,641,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9322,2021-10-29,375.56,False,,0,2021-10-29 18:31:41,2021-10-29 18:31:41,USD,United States Dollar,0,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1,Cash,16,Promotional
QBO,False,642,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4055,2022-10-24,573.44,False,Not Set,0,2022-10-24 15:25:45,2022-10-24 15:25:45,USD,United States Dollar,0,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2,Cheque,33,Accounts Payable (A/P)
QBO,False,643,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1031,2021-11-23,424.71,False,,0,2021-11-23 16:02:54,2021-11-23 16:02:54,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,30,Uncategorized Income
QBO,False,644,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1323,2023-06-03,508.1,False,,0,2023-06-03 19:24:40,2023-06-03 19:24:40,USD,United States Dollar,0,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,Cash,42,Visa
QBO,False,645,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5820,2021-08-26,638.11,False,,0,2021-08-26 06:59:56,2021-08-26 06:59:56,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,28,Disposal Fees
QBO,False,646,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7023,2023-05-17,66.38,False,Not Set,0,2023-05-17 07:21:35,2023-05-17 07:21:35,USD,United States Dollar,0,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,Cash,30,Uncategorized Income
QBO,False,647,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9529,2022-10-27,873.37,False,Not Set,0,2022-10-27 12:47:21,2022-10-27 12:47:21,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,85,Billable Expense Income
QBO,False,648,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8692,2023-06-11,647.54,False,,0,2023-06-11 20:21:56,2023-06-11 20:21:56,USD,United States Dollar,0,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2,Cheque,30,Uncategorized Income
QBO,False,649,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2930,2021-06-26,780.87,False,Not Set,0,2021-06-26 12:30:44,2021-06-26 12:30:44,USD,United States Dollar,0,22,Shara Barnett,Thank you for your business and have a great day!,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2,Cheque,15,Office Expenses
QBO,False,650,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8184,2021-06-24,754.28,False,,0,2021-06-24 06:25:50,2021-06-24 06:25:50,USD,United States Dollar,0,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,68,Permits
QBO,False,651,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7775,2023-09-13,781.72,False,Not Set,0,2023-09-13 22:16:46,2023-09-13 22:16:46,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,Cash,35,Checking
QBO,False,652,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4310,2021-01-13,106.76,False,,0,2021-01-13 08:00:07,2021-01-13 08:00:07,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2,Cheque,37,Truck
QBO,False,653,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6511,2020-12-21,542.69,False,,0,2020-12-21 07:11:04,2020-12-21 07:11:04,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,38,Original Cost
QBO,False,654,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5724,2021-09-09,686.1,False,Not Set,0,2021-09-09 20:34:09,2021-09-09 20:34:09,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,5,Fees Billed
QBO,False,655,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3936,2021-02-25,161.22,False,Not Set,0,2021-02-25 22:49:07,2021-02-25 22:49:07,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,Cash,36,Savings
QBO,False,656,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1915,2022-05-22,614.3,False,,0,2022-05-22 22:19:42,2022-05-22 22:19:42,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,56,Fuel
QBO,False,657,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8505,2023-05-26,623.6,False,,0,2023-05-26 03:41:21,2023-05-26 03:41:21,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,1,Cash,72,Maintenance and Repair
QBO,False,658,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4087,2021-08-06,630.5,False,,0,2021-08-06 10:44:37,2021-08-06 10:44:37,AUD,Australian Dollar,0,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,38,Original Cost
QBO,False,659,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8603,2022-05-05,606.86,False,Not Set,0,2022-05-05 12:06:36,2022-05-05 12:06:36,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,Cash,9,Commissions & fees
QBO,False,660,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7447,2022-05-11,560.5,False,Not Set,0,2022-05-11 04:22:35,2022-05-11 04:22:35,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,50,Sprinklers and Drip Systems
QBO,False,661,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1130,2021-01-22,258.21,False,Not Set,0,2021-01-22 18:23:01,2021-01-22 18:23:01,AUD,Australian Dollar,0,50,Lew Plumbing,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2,Cheque,77,Telephone
QBO,False,662,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2986,2021-11-21,800.86,False,Not Set,0,2021-11-21 21:45:07,2021-11-21 21:45:07,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,Cheque,9,Commissions & fees
QBO,False,663,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6408,2023-03-27,232.77,False,,0,2023-03-27 09:47:14,2023-03-27 09:47:14,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,Cheque,29,Equipment Rental
QBO,False,664,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5155,2022-10-28,481.73,False,Not Set,0,2022-10-28 09:50:56,2022-10-28 09:50:56,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1,Cash,54,Pest Control Services
QBO,False,665,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9041,2022-02-05,312.12,False,,0,2022-02-05 08:58:00,2022-02-05 08:58:00,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,83,Other Income
QBO,False,666,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1515,2022-12-07,750.52,False,Not Set,0,2022-12-07 07:47:05,2022-12-07 07:47:05,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,74,Computer Repairs
QBO,False,667,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4648,2022-11-03,915.54,False,,0,2022-11-03 18:09:09,2022-11-03 18:09:09,AUD,Australian Dollar,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1,Cash,72,Maintenance and Repair
